Chromosome	 Peak-Start	 Peak-End	 Chromosome	 Gene-Start	 Gene-End	 Gene-ID	 Gene-Name	 Distance-of-Gene-to-Nearest-Peak
1	1587162	1587788	1	1570103	1590473	ENSG00000248333.3	CDK11B	0
1	1588175	1588670	1	1570103	1590473	ENSG00000248333.3	CDK11B	0
1	1595925	1598718	1	1592439	1624167	ENSG00000189339.7	SLC35E2B	0
1	1599874	1600067	1	1592439	1624167	ENSG00000189339.7	SLC35E2B	0
1	1600439	1601881	1	1592439	1624167	ENSG00000189339.7	SLC35E2B	0
1	1601926	1604493	1	1592439	1624167	ENSG00000189339.7	SLC35E2B	0
1	1609310	1611057	1	1592439	1624167	ENSG00000189339.7	SLC35E2B	0
1	1613591	1616047	1	1592439	1624167	ENSG00000189339.7	SLC35E2B	0
1	1617021	1617222	1	1592439	1624167	ENSG00000189339.7	SLC35E2B	0
1	1644829	1644898	1	1633669	1655766	ENSG00000008128.18	CDK11A	0
1	1646696	1653922	1	1633669	1655766	ENSG00000008128.18	CDK11A	0
1	1662801	1663091	1	1633675	1669127	ENSG00000268575.1	RP1-283E3.8	0
1	1663587	1664688	1	1633675	1669127	ENSG00000268575.1	RP1-283E3.8	0
1	1666760	1666873	1	1633675	1669127	ENSG00000268575.1	RP1-283E3.8	0
1	1677259	1825033	1	1655777	1677431	ENSG00000215790.2	SLC35E2	0
1	1987655	1987874	1	1981909	2117334	ENSG00000067606.11	PRKCZ	0
1	1988621	1988782	1	1981909	2117334	ENSG00000067606.11	PRKCZ	0
1	1990741	1993442	1	1981909	2117334	ENSG00000067606.11	PRKCZ	0
1	1995388	1996726	1	1981909	2117334	ENSG00000067606.11	PRKCZ	0
1	2008248	2009947	1	1981909	2117334	ENSG00000067606.11	PRKCZ	0
1	2037981	2038236	1	1981909	2117334	ENSG00000067606.11	PRKCZ	0
1	2038500	2038602	1	1981909	2117334	ENSG00000067606.11	PRKCZ	0
1	2067995	2068224	1	1981909	2117334	ENSG00000067606.11	PRKCZ	0
1	2073841	2092165	1	1981909	2117334	ENSG00000067606.11	PRKCZ	0
1	2094671	2094785	1	1981909	2117334	ENSG00000067606.11	PRKCZ	0
1	2099924	2126593	1	1981909	2117334	ENSG00000067606.11	PRKCZ	0
1	2155631	2249639	1	2160134	2242058	ENSG00000157933.9	SKI	0
1	2311286	2346671	1	2252192	2323146	ENSG00000116151.9	MORN1	0
1	2431375	2463308	1	2357419	2437469	ENSG00000149527.13	PLCH2	0
1	2489481	2489688	1	2487078	2497321	ENSG00000157873.13	TNFRSF14	0
1	2491305	2491411	1	2487078	2497321	ENSG00000157873.13	TNFRSF14	0
1	3404818	3405417	1	3403810	3404691	ENSG00000272088.1	RP11-168F9.2	128
1	3405470	3406067	1	3405984	3528059	ENSG00000162591.11	MEGF6	0
1	3423062	3425590	1	3405984	3528059	ENSG00000162591.11	MEGF6	0
1	3534858	3572622	1	3539254	3541307	ENSG00000238260.1	RP11-46F15.2	0
1	3647832	3664577	1	3569084	3653265	ENSG00000078900.10	TP73	0
1	3686545	3717054	1	3668962	3688709	ENSG00000162592.4	CCDC27	0
1	3725228	3822289	1	3728145	3773778	ENSG00000116198.8	CEP104	0
1	4363079	4363318	1	4472111	4485247	ENSG00000235054.1	RP5-1166F10.1	108794
1	4999513	4999716	1	5146019	5150959	ENSG00000231510.1	RP11-542C10.1	146304
1	5728347	5728951	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	0
1	5729712	5733372	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	1358
1	5733794	5734005	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	5440
1	5734089	5734446	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	5735
1	5734973	5736097	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	6619
1	5913725	6066373	1	5922232	5922801	ENSG00000264101.1	MIR4689	0
1	6068502	6080260	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6086401	6092202	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6092826	6096407	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6098047	6107458	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6107490	6112334	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6112929	6114340	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6118751	6119263	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6119889	6119989	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6120049	6120291	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6121224	6121731	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6123722	6127883	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6130483	6137639	1	6051526	6161753	ENSG00000069424.10	KCNAB2	0
1	6236081	6266459	1	6161353	6240183	ENSG00000116254.13	CHD5	0
1	6266590	6302162	1	6240829	6269449	ENSG00000116251.5	RPL22	0
1	6302415	6302494	1	6304252	6306138	ENSG00000173673.7	HES3	1759
1	6316735	6425646	1	6306906	6321035	ENSG00000158292.6	GPR153	0
1	6444082	6445511	1	6323829	6454451	ENSG00000097021.15	ACOT7	0
1	6449321	6449427	1	6323829	6454451	ENSG00000097021.15	ACOT7	0
1	6449891	6450191	1	6323829	6454451	ENSG00000097021.15	ACOT7	0
1	6520765	6526032	1	6484848	6521930	ENSG00000187017.10	ESPN	0
1	6526081	6538248	1	6520711	6526255	ENSG00000215788.5	TNFRSF25	0
1	6540968	6541189	1	6525652	6580121	ENSG00000171680.16	PLEKHG5	0
1	6541963	6542192	1	6525652	6580121	ENSG00000171680.16	PLEKHG5	0
1	6542223	6542759	1	6525652	6580121	ENSG00000171680.16	PLEKHG5	0
1	6543019	6543615	1	6525652	6580121	ENSG00000171680.16	PLEKHG5	0
1	6552349	6552822	1	6525652	6580121	ENSG00000171680.16	PLEKHG5	0
1	6553163	6553400	1	6525652	6580121	ENSG00000171680.16	PLEKHG5	0
1	6575476	6619612	1	6525652	6580121	ENSG00000171680.16	PLEKHG5	0
1	6634609	6766505	1	6615241	6640317	ENSG00000173662.15	TAS1R1	0
1	6841706	6960414	1	6843452	6844903	ENSG00000237436.1	RP11-312B8.1	0
1	7395124	7395331	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7798139	7799222	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7824221	7911641	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	8014717	8092930	1	8014351	8046065	ENSG00000116288.8	PARK7	0
1	8093427	8093651	1	8086798	8183262	ENSG00000238290.1	RP11-431K24.1	0
1	8350824	8763152	1	8351717	8352323	ENSG00000251977.1	RNU6-991P	0
1	8763702	8769056	1	8411957	8877702	ENSG00000142599.13	RERE	0
1	8778232	8779412	1	8411957	8877702	ENSG00000142599.13	RERE	0
1	8787079	8826135	1	8411957	8877702	ENSG00000142599.13	RERE	0
1	8834020	8834126	1	8411957	8877702	ENSG00000142599.13	RERE	0
1	8834210	8834405	1	8411957	8877702	ENSG00000142599.13	RERE	0
1	8841940	8858327	1	8411957	8877702	ENSG00000142599.13	RERE	0
1	8871073	8871284	1	8411957	8877702	ENSG00000142599.13	RERE	0
1	8873968	8874077	1	8411957	8877702	ENSG00000142599.13	RERE	0
1	8908334	8946889	1	8920561	8939308	ENSG00000074800.9	ENO1	0
1	9154491	9176066	1	9159864	9189229	ENSG00000180758.10	GPR157	0
1	9177899	9178049	1	9159864	9189229	ENSG00000180758.10	GPR157	0
1	9179535	9179987	1	9159864	9189229	ENSG00000180758.10	GPR157	0
1	9199278	9255207	1	9211227	9211836	ENSG00000207865.1	MIR34A	0
1	9291853	9336567	1	9294834	9331896	ENSG00000049239.8	H6PD	0
1	9347070	9440188	1	9352939	9430091	ENSG00000171621.9	SPSB1	0
1	9471138	9471375	1	9497228	9497837	ENSG00000252956.1	RNA5SP40	25854
1	9597181	9679633	1	9599541	9645737	ENSG00000171612.6	SLC25A33	0
1	9719772	9719875	1	9711790	9789672	ENSG00000171608.11	PIK3CD	0
1	9744233	9845375	1	9711790	9789672	ENSG00000171608.11	PIK3CD	0
1	9848930	9881560	1	9788584	9884584	ENSG00000171603.12	CLSTN1	0
1	9902395	9956661	1	9907834	9970394	ENSG00000178585.10	CTNNBIP1	0
1	9961217	9962752	1	9907834	9970394	ENSG00000178585.10	CTNNBIP1	0
1	9966955	9967057	1	9907834	9970394	ENSG00000178585.10	CTNNBIP1	0
1	9981787	10016446	1	9981673	10003465	ENSG00000162441.7	LZIC	0
1	10025752	10051118	1	10003486	10046059	ENSG00000173614.9	NMNAT1	0
1	10062842	10731864	1	10057264	10076578	ENSG00000162444.11	RBP7	0
1	11072262	11088921	1	11072414	11086296	ENSG00000120948.11	TARDBP	0
1	11089576	11091336	1	11086080	11107290	ENSG00000009724.12	MASP2	0
1	11106543	11328663	1	11086080	11107290	ENSG00000009724.12	MASP2	0
1	11329378	11364454	1	11333263	11356606	ENSG00000120942.9	UBIAD1	0
1	11716764	11719159	1	11714432	11723884	ENSG00000132879.9	FBXO44	0
1	11719720	11722911	1	11714432	11723884	ENSG00000132879.9	FBXO44	0
1	11727197	11727760	1	11724181	11734911	ENSG00000116663.6	FBXO6	0
1	11728709	11729381	1	11724181	11734911	ENSG00000116663.6	FBXO6	0
1	11729983	11740853	1	11724181	11734911	ENSG00000116663.6	FBXO6	0
1	11797316	11799994	1	11796141	11815359	ENSG00000177674.11	AGTRAP	0
1	11800409	11814968	1	11796141	11815359	ENSG00000177674.11	AGTRAP	0
1	11841651	11915959	1	11821844	11850142	ENSG00000215910.3	C1orf167	0
1	11969535	12099898	1	11969365	11969984	ENSG00000201801.1	RNU5E-4P	0
1	12195735	12215143	1	12123434	12204764	ENSG00000120949.10	TNFRSF8	0
1	12219521	12690444	1	12227060	12269785	ENSG00000028137.12	TNFRSF1B	0
1	13942125	13942258	1	13909960	13944952	ENSG00000162493.12	PDPN	0
1	13943173	13943508	1	13909960	13944952	ENSG00000162493.12	PDPN	0
1	14044849	14045855	1	14026693	14152074	ENSG00000116731.18	PRDM2	0
1	14049432	14153120	1	14026693	14152074	ENSG00000116731.18	PRDM2	0
1	15251508	15402438	1	14925200	15445039	ENSG00000189337.11	KAZN	0
1	15478599	15487714	1	15441948	15478960	ENSG00000175147.7	TMEM51-AS1	0
1	15490623	15490833	1	15479028	15547476	ENSG00000171729.9	TMEM51	0
1	15497958	15527376	1	15479028	15547476	ENSG00000171729.9	TMEM51	0
1	15533704	15534504	1	15479028	15547476	ENSG00000171729.9	TMEM51	0
1	15536673	15554307	1	15479028	15547476	ENSG00000171729.9	TMEM51	0
1	15731152	15765523	1	15728975	15735929	ENSG00000228140.1	RP3-467K16.4	0
1	15812266	15909196	1	15792404	15818395	ENSG00000215704.5	CELA2B	0
1	15939348	16001009	1	15940638	15941362	ENSG00000236500.1	RP4-680D5.4	0
1	16007223	16070083	1	16008868	16009623	ENSG00000271742.1	RP4-680D5.9	0
1	16081965	16121158	1	16083102	16113589	ENSG00000162458.8	FBLIM1	0
1	16122523	16122663	1	16119291	16120280	ENSG00000224321.1	RP11-169K16.6	2244
1	16174547	16309015	1	16160060	16174642	ENSG00000179743.2	RP11-169K16.9	0
1	16440405	16489951	1	16450332	16482582	ENSG00000142627.9	EPHA2	0
1	16524711	16533026	1	16523849	16539104	ENSG00000142632.12	ARHGEF19	0
1	16563809	16677675	1	16567208	16567893	ENSG00000233929.1	MT1XP1	0
1	16689776	16735066	1	16679070	16725140	ENSG00000055070.12	SZRD1	0
1	16760471	16821526	1	16713112	16763919	ENSG00000187144.7	SPATA21	0
1	16885887	16895327	1	16888314	16940057	ENSG00000219481.6	NBPF1	0
1	16902152	16902464	1	16888314	16940057	ENSG00000219481.6	NBPF1	0
1	16904653	16904859	1	16888314	16940057	ENSG00000219481.6	NBPF1	0
1	16907090	16907370	1	16888314	16940057	ENSG00000219481.6	NBPF1	0
1	16907942	16908249	1	16888314	16940057	ENSG00000219481.6	NBPF1	0
1	16910760	16977936	1	16888314	16940057	ENSG00000219481.6	NBPF1	0
1	17255256	17267815	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17268289	17269511	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17270019	17271114	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17272263	17273329	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17274644	17274875	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17275033	17275144	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17277882	17278063	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17278069	17278378	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17280813	17386697	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17386797	17387203	1	17392756	17445948	ENSG00000117115.8	PADI2	5554
1	17724844	17772186	1	17698691	17728695	ENSG00000256049.2	PADI6	0
1	17871562	17876956	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17880431	17880638	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17881379	17881612	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17883142	17892393	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17900169	18031051	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	19193082	19288702	1	19175267	19247615	ENSG00000255275.3	RP13-279N23.2	0
1	19390578	19596202	1	19398104	19402005	ENSG00000272084.1	RP5-1126H10.2	0
1	19612378	19819892	1	19608552	19615744	ENSG00000162482.4	AKR7A3	0
1	19917368	19963916	1	19917796	19923326	ENSG00000235185.1	RP5-1056L3.1	0
1	19976770	19976886	1	19923473	19985049	ENSG00000270136.1	MINOS1-NBL1	0
1	19977533	19977639	1	19923473	19985049	ENSG00000270136.1	MINOS1-NBL1	0
1	19980003	19986115	1	19923473	19985049	ENSG00000270136.1	MINOS1-NBL1	0
1	20008102	20036394	1	20008206	20126438	ENSG00000162542.9	TMCO4	0
1	20039270	20040383	1	20008206	20126438	ENSG00000162542.9	TMCO4	0
1	20041010	20041113	1	20008206	20126438	ENSG00000162542.9	TMCO4	0
1	20043520	20128016	1	20008206	20126438	ENSG00000162542.9	TMCO4	0
1	20203957	20250319	1	20209006	20239938	ENSG00000169914.5	OTUD3	0
1	20809345	20810354	1	20808384	20812713	ENSG00000162545.5	CAMK2N1	0
1	20820152	20835665	1	20825443	20834654	ENSG00000090432.5	MUL1	0
1	20909606	21706136	1	20915441	20945901	ENSG00000158825.5	CDA	0
1	21769093	21782937	1	21766621	21811998	ENSG00000142794.14	NBPF3	0
1	21798313	21798541	1	21766621	21811998	ENSG00000142794.14	NBPF3	0
1	21799187	21800628	1	21766621	21811998	ENSG00000142794.14	NBPF3	0
1	21804833	21806113	1	21766621	21811998	ENSG00000142794.14	NBPF3	0
1	21994135	22111201	1	21922208	21995801	ENSG00000076864.15	RAP1GAP	0
1	22137692	22270537	1	22138758	22152214	ENSG00000187942.7	LDLRAD2	0
1	22356716	22358405	1	22351681	22358216	ENSG00000218510.3	LINC00339	0
1	22373075	22459738	1	22379120	22419937	ENSG00000070831.11	CDC42	0
1	22773663	22866209	1	22778344	22858150	ENSG00000184677.12	ZBTB40	0
1	23040761	23042049	1	23037332	23242318	ENSG00000133216.12	EPHB2	0
1	23098544	23167030	1	23037332	23242318	ENSG00000133216.12	EPHB2	0
1	23170449	23179461	1	23037332	23242318	ENSG00000133216.12	EPHB2	0
1	23186648	23244071	1	23037332	23242318	ENSG00000133216.12	EPHB2	0
1	23344102	23494717	1	23345941	23410682	ENSG00000004487.11	KDM1A	0
1	23520228	23520428	1	23516493	23521222	ENSG00000179546.3	HTR1D	0
1	23527532	23527646	1	23516493	23521222	ENSG00000179546.3	HTR1D	6311
1	23596773	23676522	1	23607302	23613245	ENSG00000261326.2	RP5-1057J7.6	0
1	23676526	23703443	1	23685441	23695935	ENSG00000125945.10	ZNF436	0
1	23704116	23706677	1	23704373	23705522	ENSG00000271420.1	RP5-1057J7.7	0
1	23707281	23708693	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23708919	23709143	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23709685	23711154	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23711273	23711908	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23713862	23715806	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23718716	23719315	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23719529	23721121	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23722015	23725280	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23729146	23729278	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23732547	23734524	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23734929	23735849	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23736560	23736689	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23741851	23742144	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23743448	23744258	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23747422	23789176	1	23707054	23751233	ENSG00000204219.5	TCEA3	0
1	23796495	23796929	1	23754556	23811061	ENSG00000088280.14	ASAP3	0
1	23804056	23804625	1	23754556	23811061	ENSG00000088280.14	ASAP3	0
1	23805281	23806301	1	23754556	23811061	ENSG00000088280.14	ASAP3	0
1	23826261	23861640	1	23832422	23857712	ENSG00000007968.6	E2F2	0
1	23882519	23885955	1	23883909	23886285	ENSG00000117318.8	ID3	0
1	24014119	24050737	1	24018269	24023415	ENSG00000142676.8	RPL11	0
1	24053323	24053429	1	24062600	24063380	ENSG00000244609.2	RN7SL532P	9172
1	24053548	24053689	1	24062600	24063380	ENSG00000244609.2	RN7SL532P	8912
1	24055096	24055857	1	24062600	24063380	ENSG00000244609.2	RN7SL532P	6744
1	24058683	24059478	1	24062600	24063380	ENSG00000244609.2	RN7SL532P	3123
1	24061278	24061943	1	24062600	24063380	ENSG00000244609.2	RN7SL532P	658
1	24061990	24062107	1	24062600	24063380	ENSG00000244609.2	RN7SL532P	494
1	24063436	24154299	1	24069645	24089049	ENSG00000011007.8	TCEB3	0
1	24171954	24172026	1	24171067	24194784	ENSG00000179163.11	FUCA1	0
1	24173496	24174214	1	24171067	24194784	ENSG00000179163.11	FUCA1	0
1	24180832	24181376	1	24171067	24194784	ENSG00000179163.11	FUCA1	0
1	24182060	24183128	1	24171067	24194784	ENSG00000179163.11	FUCA1	0
1	24183681	24183965	1	24171067	24194784	ENSG00000179163.11	FUCA1	0
1	24184798	24185032	1	24171067	24194784	ENSG00000179163.11	FUCA1	0
1	24185237	24185357	1	24171067	24194784	ENSG00000179163.11	FUCA1	0
1	24186020	24187180	1	24171067	24194784	ENSG00000179163.11	FUCA1	0
1	24188029	24190261	1	24171067	24194784	ENSG00000179163.11	FUCA1	0
1	24190799	24192954	1	24171067	24194784	ENSG00000179163.11	FUCA1	0
1	24278700	24313924	1	24196516	24285549	ENSG00000188822.6	CNR2	0
1	24446331	24467240	1	24445761	24469611	ENSG00000142677.3	IL22RA1	0
1	24481205	24487691	1	24480147	24514449	ENSG00000185436.7	IFNLR1	0
1	24490473	24490678	1	24480147	24514449	ENSG00000185436.7	IFNLR1	0
1	24491491	24492755	1	24480147	24514449	ENSG00000185436.7	IFNLR1	0
1	24493367	24493485	1	24480147	24514449	ENSG00000185436.7	IFNLR1	0
1	24495574	24496750	1	24480147	24514449	ENSG00000185436.7	IFNLR1	0
1	24504893	24505000	1	24480147	24514449	ENSG00000185436.7	IFNLR1	0
1	24505013	24505132	1	24480147	24514449	ENSG00000185436.7	IFNLR1	0
1	24505662	24506388	1	24480147	24514449	ENSG00000185436.7	IFNLR1	0
1	24678191	24804015	1	24645812	24691472	ENSG00000158055.11	GRHL3	0
1	24831041	24872308	1	24829387	24868030	ENSG00000117602.7	RCAN3	0
1	24962369	25013970	1	24958207	25000258	ENSG00000133226.12	SRRM1	0
1	25067260	25182860	1	25071848	25171315	ENSG00000169504.10	CLIC4	0
1	25234010	25234115	1	25225502	25291612	ENSG00000020633.14	RUNX3	0
1	25234594	25235869	1	25225502	25291612	ENSG00000020633.14	RUNX3	0
1	25238377	25238883	1	25225502	25291612	ENSG00000020633.14	RUNX3	0
1	25239306	25241094	1	25225502	25291612	ENSG00000020633.14	RUNX3	0
1	25241757	25254259	1	25225502	25291612	ENSG00000020633.14	RUNX3	0
1	25539050	25582780	1	25548670	25558993	ENSG00000117614.5	SYF2	0
1	25660260	25696392	1	25568228	25664704	ENSG00000117616.13	C1orf63	0
1	25751682	25836360	1	25688240	25756683	ENSG00000188672.12	RHCE	0
1	25869113	25901973	1	25870071	25895877	ENSG00000157978.7	LDLRAP1	0
1	26122578	26201840	1	26126667	26145213	ENSG00000162430.12	SEPN1	0
1	26211710	26212318	1	26210172	26233482	ENSG00000117632.16	STMN1	0
1	26214514	26216885	1	26210172	26233482	ENSG00000117632.16	STMN1	0
1	26219334	26232344	1	26210172	26233482	ENSG00000117632.16	STMN1	0
1	26275743	26328904	1	26285758	26324648	ENSG00000158006.9	PAFAH2	0
1	26435048	26458113	1	26437664	26452534	ENSG00000175087.5	PDIK1L	0
1	26497258	26498701	1	26495938	26498312	ENSG00000236782.1	RP11-96L14.7	0
1	26556628	26633137	1	26536232	26556831	ENSG00000236155.2	RP11-231P20.2	0
1	26646638	26647863	1	26644448	26647514	ENSG00000169442.4	CD52	0
1	26648089	26653160	1	26647850	26680621	ENSG00000176092.9	AIM1L	0
1	26654649	26655428	1	26647850	26680621	ENSG00000176092.9	AIM1L	0
1	26753685	26813918	1	26737269	26756713	ENSG00000131914.6	LIN28A	0
1	26855195	26909564	1	26856252	26902021	ENSG00000117676.9	RPS6KA1	0
1	27017420	27131897	1	27018123	27020622	ENSG00000260063.1	RP5-968P14.2	0
1	27148180	27191938	1	27153201	27184593	ENSG00000204160.7	ZDHHC18	0
1	27193755	27232615	1	27202124	27216788	ENSG00000142751.10	GPN2	0
1	27240421	27283918	1	27226729	27273853	ENSG00000090273.9	NUDC	0
1	27320502	27329836	1	27320198	27327889	ENSG00000253368.3	TRNP1	0
1	27330153	27330338	1	27331011	27339327	ENSG00000158246.7	FAM46B	674
1	27330920	27331040	1	27331011	27339327	ENSG00000158246.7	FAM46B	0
1	27331041	27331147	1	27331011	27339327	ENSG00000158246.7	FAM46B	0
1	27331347	27333570	1	27331011	27339327	ENSG00000158246.7	FAM46B	0
1	27419123	27485578	1	27424806	27493472	ENSG00000090020.6	SLC9A1	0
1	27572554	27572916	1	27561007	27635610	ENSG00000142784.11	WDTC1	0
1	27586783	27588597	1	27561007	27635610	ENSG00000142784.11	WDTC1	0
1	27589544	27589952	1	27561007	27635610	ENSG00000142784.11	WDTC1	0
1	27590201	27590563	1	27561007	27635610	ENSG00000142784.11	WDTC1	0
1	27590786	27592167	1	27561007	27635610	ENSG00000142784.11	WDTC1	0
1	27592524	27593235	1	27561007	27635610	ENSG00000142784.11	WDTC1	0
1	27601268	27601877	1	27561007	27635610	ENSG00000142784.11	WDTC1	0
1	27603541	27603820	1	27561007	27635610	ENSG00000142784.11	WDTC1	0
1	27604599	27636254	1	27561007	27635610	ENSG00000142784.11	WDTC1	0
1	27642889	27669823	1	27648651	27663391	ENSG00000186501.10	TMEM222	0
1	27671946	27672332	1	27668513	27680921	ENSG00000142765.13	SYTL1	0
1	27677260	27678682	1	27668513	27680921	ENSG00000142765.13	SYTL1	0
1	27678805	27678920	1	27668513	27680921	ENSG00000142765.13	SYTL1	0
1	27679619	27680312	1	27668513	27680921	ENSG00000142765.13	SYTL1	0
1	27680367	27693853	1	27668513	27680921	ENSG00000142765.13	SYTL1	0
1	27719408	27819590	1	27719148	27722818	ENSG00000181773.6	GPR3	0
1	27848228	27933950	1	27852316	27857572	ENSG00000237429.1	RP1-159A19.4	0
