Chromosome	 Peak-Start	 Peak-End	 Chromosome	 Gene-Start	 Gene-End	 Gene-ID	 Gene-Name	 Distance-of-Gene-to-Nearest-Peak
1	4574886	4575031	1	4611295	4612205	ENSG00000227169.2	RP1-37J18.1	36265
1	4585372	4585587	1	4611295	4612205	ENSG00000227169.2	RP1-37J18.1	25709
1	4586302	4586444	1	4611295	4612205	ENSG00000227169.2	RP1-37J18.1	24852
1	4685825	4691521	1	4714792	4853094	ENSG00000196581.6	AJAP1	23272
1	4708223	4714355	1	4714792	4853094	ENSG00000196581.6	AJAP1	438
1	4714754	4726443	1	4714792	4853094	ENSG00000196581.6	AJAP1	0
1	4738241	4764872	1	4714792	4853094	ENSG00000196581.6	AJAP1	0
1	4783931	4813157	1	4714792	4853094	ENSG00000196581.6	AJAP1	0
1	4850800	4851018	1	4714792	4853094	ENSG00000196581.6	AJAP1	0
1	5506840	5506908	1	5553038	5555234	ENSG00000260972.1	RP1-58B11.1	46131
1	5536825	5536940	1	5553038	5555234	ENSG00000260972.1	RP1-58B11.1	16099
1	5543206	5544890	1	5553038	5555234	ENSG00000260972.1	RP1-58B11.1	8149
1	5553139	5558348	1	5553038	5555234	ENSG00000260972.1	RP1-58B11.1	0
1	5565711	5575138	1	5553038	5555234	ENSG00000260972.1	RP1-58B11.1	10478
1	5679294	5679527	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	0
1	5683212	5683418	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	0
1	5716338	5716531	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	0
1	5717061	5737797	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	0
1	5738621	5742413	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	10267
1	5743474	5745666	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	15120
1	5779497	5779801	1	5646928	5728355	ENSG00000236948.1	RP11-154H17.1	51143
1	5801186	5815461	1	5875431	5876019	ENSG00000216045.2	AL356693.1	59971
1	5818493	5818693	1	5875431	5876019	ENSG00000216045.2	AL356693.1	56739
1	5854824	5857182	1	5875431	5876019	ENSG00000216045.2	AL356693.1	18250
1	5895827	6768500	1	5922232	5922801	ENSG00000264101.1	MIR4689	0
1	6810613	6810827	1	6812779	6813381	ENSG00000239166.1	snoU13	1953
1	6817756	6977870	1	6843452	6844903	ENSG00000237436.1	RP11-312B8.1	0
1	6984693	7037379	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7058352	7083825	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7099214	7112016	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7119534	7165101	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7168647	7168888	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7177445	7177999	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7201796	7202796	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7206809	7207030	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7208090	7208463	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7208817	7215156	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7252181	7252445	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7281360	7288262	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7307116	7307652	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7324381	7324421	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7343564	7343602	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7358816	7359836	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7395179	7395328	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7488326	7495013	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7498791	7501555	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7505941	7523000	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7528716	7529738	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7533443	7533543	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7535048	7543522	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7544378	7547256	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7548517	7548651	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7558364	7558467	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7558896	7559128	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7560053	7560287	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7574448	7574742	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7588919	7589122	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7604863	7604975	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7612119	7629434	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7635865	7658214	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7665327	7716827	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7724020	7732426	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7741295	7741424	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7742217	7742385	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7743880	7744070	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7747177	7747296	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7747558	7747687	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7756388	7763410	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7764961	7775150	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7776573	7789446	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7829727	7842504	1	6845384	7830266	ENSG00000171735.14	CAMTA1	0
1	7871527	7871795	1	7844380	7905737	ENSG00000049246.10	PER3	0
1	8016467	8053303	1	8014351	8046065	ENSG00000116288.8	PARK7	0
1	8061226	8094755	1	8063964	8086368	ENSG00000116285.8	ERRFI1	0
1	8333285	9030865	1	8334684	8335438	ENSG00000265414.1	RN7SL729P	0
1	9140779	9143545	1	9094666	9148537	ENSG00000142583.13	SLC2A5	0
1	9145104	9146273	1	9094666	9148537	ENSG00000142583.13	SLC2A5	0
1	9158177	9274394	1	9159864	9189229	ENSG00000180758.10	GPR157	0
1	9289084	9456225	1	9294834	9331896	ENSG00000049239.8	H6PD	0
1	9459576	9460929	1	9352939	9430091	ENSG00000171621.9	SPSB1	29486
1	9471123	9471449	1	9497228	9497837	ENSG00000252956.1	RNA5SP40	25780
1	9537571	9537944	1	9560651	9563530	ENSG00000235263.1	RP13-392I16.1	22708
1	9538314	9538420	1	9560651	9563530	ENSG00000235263.1	RP13-392I16.1	22232
1	9593689	9682489	1	9599541	9645737	ENSG00000171612.6	SLC25A33	0
1	9685956	9686728	1	9648932	9675435	ENSG00000188807.8	TMEM201	10522
1	9686991	9687102	1	9648932	9675435	ENSG00000188807.8	TMEM201	11557
1	9687271	9688906	1	9648932	9675435	ENSG00000188807.8	TMEM201	11837
1	9693676	9693902	1	9711790	9789672	ENSG00000171608.11	PIK3CD	17889
1	9699264	9699787	1	9711790	9789672	ENSG00000171608.11	PIK3CD	12004
1	9702786	9892960	1	9711790	9789672	ENSG00000171608.11	PIK3CD	0
1	9893129	9893230	1	9907834	9970394	ENSG00000178585.10	CTNNBIP1	14605
1	9895233	9896970	1	9907834	9970394	ENSG00000178585.10	CTNNBIP1	10865
1	9902532	9902663	1	9907834	9970394	ENSG00000178585.10	CTNNBIP1	5172
1	9903772	9955821	1	9907834	9970394	ENSG00000178585.10	CTNNBIP1	0
1	9958514	9959521	1	9907834	9970394	ENSG00000178585.10	CTNNBIP1	0
1	9959638	9970279	1	9907834	9970394	ENSG00000178585.10	CTNNBIP1	0
1	10011127	10011235	1	10003486	10046059	ENSG00000173614.9	NMNAT1	0
1	10011300	10011332	1	10003486	10046059	ENSG00000173614.9	NMNAT1	0
1	10011478	10011521	1	10003486	10046059	ENSG00000173614.9	NMNAT1	0
1	10085333	10199678	1	10092890	10241797	ENSG00000130939.14	UBE4B	0
1	10200468	10202472	1	10092890	10241797	ENSG00000130939.14	UBE4B	0
1	10204779	10204946	1	10092890	10241797	ENSG00000130939.14	UBE4B	0
1	10208057	10250285	1	10092890	10241797	ENSG00000130939.14	UBE4B	0
1	10256882	10257510	1	10270863	10442161	ENSG00000054523.12	KIF1B	13354
1	10262226	10409357	1	10270863	10442161	ENSG00000054523.12	KIF1B	0
1	10420804	10420952	1	10270863	10442161	ENSG00000054523.12	KIF1B	0
1	10436427	10441973	1	10270863	10442161	ENSG00000054523.12	KIF1B	0
1	10454470	10485934	1	10458649	10480701	ENSG00000142657.16	PGD	0
1	10488166	10499222	1	10489438	10490734	ENSG00000271989.1	RP4-736L20.3	0
1	10500041	10501052	1	10490159	10512710	ENSG00000175279.17	APITD1	0
1	10504770	10505004	1	10490159	10512710	ENSG00000175279.17	APITD1	0
1	10507617	10507797	1	10490159	10512710	ENSG00000175279.17	APITD1	0
1	10517744	10518378	1	10516079	10532583	ENSG00000160049.7	DFFA	0
1	10519123	10519821	1	10516079	10532583	ENSG00000160049.7	DFFA	0
1	10521215	10942666	1	10516079	10532583	ENSG00000160049.7	DFFA	0
1	10950046	10950337	1	10955818	10956555	ENSG00000225158.2	RP11-340B24.3	5482
1	10972851	10973268	1	10955818	10956555	ENSG00000225158.2	RP11-340B24.3	16297
1	10977016	10977250	1	10955818	10956555	ENSG00000225158.2	RP11-340B24.3	20462
1	10977656	10977757	1	10955818	10956555	ENSG00000225158.2	RP11-340B24.3	21102
1	10978075	10978646	1	10955818	10956555	ENSG00000225158.2	RP11-340B24.3	21521
1	10994591	11011343	1	11006028	11042094	ENSG00000175262.10	C1orf127	0
1	11013289	11013391	1	11006028	11042094	ENSG00000175262.10	C1orf127	0
1	11016577	11023299	1	11006028	11042094	ENSG00000175262.10	C1orf127	0
1	11031065	11031598	1	11006028	11042094	ENSG00000175262.10	C1orf127	0
1	11040371	11040477	1	11006028	11042094	ENSG00000175262.10	C1orf127	0
1	11041496	11041666	1	11006028	11042094	ENSG00000175262.10	C1orf127	0
1	11062608	11178631	1	11072414	11086296	ENSG00000120948.11	TARDBP	0
1	11181261	11223162	1	11166092	11322564	ENSG00000198793.8	MTOR	0
1	11223414	11363190	1	11166092	11322564	ENSG00000198793.8	MTOR	0
1	11366415	11383346	1	11338173	11339408	ENSG00000238199.1	UBE2V2P3	27008
1	11391740	11391863	1	11338173	11339408	ENSG00000238199.1	UBE2V2P3	52333
1	11392959	11405542	1	11338173	11339408	ENSG00000238199.1	UBE2V2P3	53552
1	11406381	11409151	1	11338173	11339408	ENSG00000238199.1	UBE2V2P3	66974
1	11410814	11421448	1	11484814	11485878	ENSG00000224338.2	RP11-149P14.1	63367
1	11423820	11424139	1	11484814	11485878	ENSG00000224338.2	RP11-149P14.1	60676
1	11433148	11435115	1	11484814	11485878	ENSG00000224338.2	RP11-149P14.1	49700
1	11443705	11447073	1	11484814	11485878	ENSG00000224338.2	RP11-149P14.1	37742
1	11448866	11458799	1	11484814	11485878	ENSG00000224338.2	RP11-149P14.1	26016
1	11462644	11462851	1	11484814	11485878	ENSG00000224338.2	RP11-149P14.1	21964
1	11475479	11475681	1	11484814	11485878	ENSG00000224338.2	RP11-149P14.1	9134
1	11476465	11477144	1	11484814	11485878	ENSG00000224338.2	RP11-149P14.1	7671
1	11480827	12133084	1	11484814	11485878	ENSG00000224338.2	RP11-149P14.1	0
1	12133360	12161673	1	12123434	12204764	ENSG00000120949.10	TNFRSF8	0
1	12164011	12174842	1	12123434	12204764	ENSG00000120949.10	TNFRSF8	0
1	12179576	12190368	1	12123434	12204764	ENSG00000120949.10	TNFRSF8	0
1	12195619	12211859	1	12123434	12204764	ENSG00000120949.10	TNFRSF8	0
1	12217468	12384368	1	12227060	12269785	ENSG00000028137.12	TNFRSF1B	0
1	12387191	12387396	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12389436	12410665	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12413799	12436214	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12440335	12440940	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12442440	12445484	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12458097	12470428	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12474072	12522181	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12524155	12524375	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12525219	12527154	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12529428	12568321	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12573315	12573512	1	12567300	12567951	ENSG00000239149.1	SNORA59A	5365
1	12573534	12573642	1	12567300	12567951	ENSG00000239149.1	SNORA59A	5584
1	12574765	12574999	1	12567300	12567951	ENSG00000239149.1	SNORA59A	6815
1	12579488	12579508	1	12587766	12588962	ENSG00000229484.1	RP5-888M10.2	8259
1	12606238	12615866	1	12627439	12677737	ENSG00000162496.4	DHRS3	11574
1	12626298	12688980	1	12627439	12677737	ENSG00000162496.4	DHRS3	0
1	12816957	12817077	1	12806163	12824347	ENSG00000157330.5	C1orf158	0
1	12820327	12820561	1	12806163	12824347	ENSG00000157330.5	C1orf158	0
1	12829826	12831341	1	12834984	12838549	ENSG00000116726.4	PRAMEF12	3644
1	12836165	12837504	1	12834984	12838549	ENSG00000116726.4	PRAMEF12	0
1	13833656	13833960	1	13800945	13840543	ENSG00000162494.5	LRRC38	0
1	13834023	13846997	1	13800945	13840543	ENSG00000162494.5	LRRC38	0
1	13907557	13912193	1	13909960	13944952	ENSG00000162493.12	PDPN	0
1	13919704	13920749	1	13909960	13944952	ENSG00000162493.12	PDPN	0
1	13925838	13926770	1	13909960	13944952	ENSG00000162493.12	PDPN	0
1	13927100	13927802	1	13909960	13944952	ENSG00000162493.12	PDPN	0
1	13991995	13992769	1	13983306	13986405	ENSG00000237445.2	CTA-520D8.2	5591
1	14021959	14166470	1	14022065	14022694	ENSG00000253085.1	SCARNA11	0
1	14191236	14191850	1	14026693	14152074	ENSG00000116731.18	PRDM2	39163
1	14215743	14223246	1	14026693	14152074	ENSG00000116731.18	PRDM2	63670
1	14224021	14224185	1	14026693	14152074	ENSG00000116731.18	PRDM2	71948
1	14224463	14228769	1	14026693	14152074	ENSG00000116731.18	PRDM2	72390
1	14282377	14296230	1	14026693	14152074	ENSG00000116731.18	PRDM2	130304
1	14866063	14866190	1	14925200	15445039	ENSG00000189337.11	KAZN	59011
1	14869933	14870443	1	14925200	15445039	ENSG00000189337.11	KAZN	54758
1	14873221	14873482	1	14925200	15445039	ENSG00000189337.11	KAZN	51719
1	14875095	14883992	1	14925200	15445039	ENSG00000189337.11	KAZN	41209
1	14887161	14887368	1	14925200	15445039	ENSG00000189337.11	KAZN	37833
1	14904199	14904738	1	14925200	15445039	ENSG00000189337.11	KAZN	20463
1	14909515	14909718	1	14925200	15445039	ENSG00000189337.11	KAZN	15483
1	14910157	14910370	1	14925200	15445039	ENSG00000189337.11	KAZN	14831
1	14913476	15073269	1	14925200	15445039	ENSG00000189337.11	KAZN	0
1	15074968	15126868	1	14925200	15445039	ENSG00000189337.11	KAZN	0
1	15135285	15142514	1	14925200	15445039	ENSG00000189337.11	KAZN	0
1	15144869	15157409	1	14925200	15445039	ENSG00000189337.11	KAZN	0
1	15170469	15620506	1	14925200	15445039	ENSG00000189337.11	KAZN	0
1	15621757	15621981	1	15573768	15727279	ENSG00000142621.15	FHAD1	0
1	15655253	15655761	1	15573768	15727279	ENSG00000142621.15	FHAD1	0
1	15681816	15682084	1	15573768	15727279	ENSG00000142621.15	FHAD1	0
1	15695617	15695789	1	15573768	15727279	ENSG00000142621.15	FHAD1	0
1	15695853	15696048	1	15573768	15727279	ENSG00000142621.15	FHAD1	0
1	15700034	15700582	1	15573768	15727279	ENSG00000142621.15	FHAD1	0
1	15706209	15714775	1	15573768	15727279	ENSG00000142621.15	FHAD1	0
1	15727569	15768281	1	15728975	15735929	ENSG00000228140.1	RP3-467K16.4	0
1	15768763	15769092	1	15764935	15776237	ENSG00000162438.7	CTRC	0
1	15770866	15772364	1	15764935	15776237	ENSG00000162438.7	CTRC	0
1	15825394	15870773	1	15816827	15853029	ENSG00000132906.13	CASP9	0
1	15893010	15898762	1	15853308	15919374	ENSG00000116138.8	DNAJC16	0
1	15937343	16001162	1	15940638	15941362	ENSG00000236500.1	RP4-680D5.4	0
1	16002701	16002768	1	16008868	16009623	ENSG00000271742.1	RP4-680D5.9	6101
1	16002782	16003563	1	16008868	16009623	ENSG00000271742.1	RP4-680D5.9	5306
1	16004386	16069734	1	16008868	16009623	ENSG00000271742.1	RP4-680D5.9	0
1	16083460	16084460	1	16083102	16113589	ENSG00000162458.8	FBLIM1	0
1	16086785	16110111	1	16083102	16113589	ENSG00000162458.8	FBLIM1	0
1	16112329	16112804	1	16083102	16113589	ENSG00000162458.8	FBLIM1	0
1	16112975	16113209	1	16083102	16113589	ENSG00000162458.8	FBLIM1	0
1	16126149	16126343	1	16119291	16120280	ENSG00000224321.1	RP11-169K16.6	5870
1	16166962	16309561	1	16160060	16174642	ENSG00000179743.2	RP11-169K16.9	0
1	16333049	16353528	1	16330731	16335802	ENSG00000183888.4	C1orf64	0
1	16387994	16407516	1	16383764	16400127	ENSG00000185519.8	FAM131C	0
1	16438687	16490501	1	16450332	16482582	ENSG00000142627.9	EPHA2	0
1	16529481	16530375	1	16523849	16539104	ENSG00000142632.12	ARHGEF19	0
1	16531160	16531844	1	16523849	16539104	ENSG00000142632.12	ARHGEF19	0
1	16531904	16532800	1	16523849	16539104	ENSG00000142632.12	ARHGEF19	0
1	16534807	16535021	1	16523849	16539104	ENSG00000142632.12	ARHGEF19	0
1	16552957	16557231	1	16541904	16554522	ENSG00000237276.4	ANO7P1	0
1	16559947	16560199	1	16557695	16563657	ENSG00000132881.7	RSG1	0
1	16562362	16737415	1	16557695	16563657	ENSG00000132881.7	RSG1	0
1	16760691	16805592	1	16713112	16763919	ENSG00000187144.7	SPATA21	0
1	16839552	16839683	1	16840117	16840780	ENSG00000206652.1	RNU1-1	435
1	16858444	16858656	1	16859881	16862144	ENSG00000233421.3	U1	1226
1	16885865	16890531	1	16888314	16940057	ENSG00000219481.6	NBPF1	0
1	16893470	16893482	1	16888314	16940057	ENSG00000219481.6	NBPF1	0
1	16913152	16980531	1	16888314	16940057	ENSG00000219481.6	NBPF1	0
1	17008668	17061969	1	17011616	17012550	ENSG00000236698.1	EIF1AXP1	0
1	17193132	17460619	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17464908	17465004	1	17392756	17445948	ENSG00000117115.8	PADI2	18961
1	17519253	17519453	1	17516278	17524612	ENSG00000204362.5	RP11-380J14.1	0
1	17531768	17532307	1	17531621	17573000	ENSG00000142623.8	PADI1	0
1	17534826	17590956	1	17531621	17573000	ENSG00000142623.8	PADI1	0
1	17596703	17617575	1	17575593	17611228	ENSG00000142619.4	PADI3	0
1	17624580	17624824	1	17634690	17690999	ENSG00000159339.9	PADI4	9867
1	17631909	17637223	1	17634690	17690999	ENSG00000159339.9	PADI4	0
1	17637351	17777718	1	17634690	17690999	ENSG00000159339.9	PADI4	0
1	17828700	17829144	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	37187
1	17829254	17829784	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	36547
1	17847323	17847360	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	18971
1	17861842	18035432	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	18035846	18036122	1	18044182	18076973	ENSG00000236648.1	RP11-473A10.2	8061
1	18037216	18048878	1	18044182	18076973	ENSG00000236648.1	RP11-473A10.2	0
1	18050533	18050747	1	18044182	18076973	ENSG00000236648.1	RP11-473A10.2	0
1	18054323	18079328	1	18044182	18076973	ENSG00000236648.1	RP11-473A10.2	0
1	18092382	18092520	1	18081808	18154058	ENSG00000117148.6	ACTL8	0
1	18092804	18092944	1	18081808	18154058	ENSG00000117148.6	ACTL8	0
1	18095264	18106694	1	18081808	18154058	ENSG00000117148.6	ACTL8	0
