Chromosome	 Peak-Start	 Peak-End	 Chromosome	 Gene-Start	 Gene-End	 Gene-ID	 Gene-Name	 Distance-of-Gene-to-Nearest-Peak
1	12357344	12357959	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12358025	12358180	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12494301	12494517	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12494602	12495223	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12495314	12497186	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12497672	12498444	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12501899	12521316	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12522587	12522613	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12534007	12544732	1	12290124	12572599	ENSG00000048707.9	VPS13D	0
1	12633154	12687251	1	12627439	12677737	ENSG00000162496.4	DHRS3	0
1	14019557	14136580	1	14022065	14022694	ENSG00000253085.1	SCARNA11	0
1	14926823	14927111	1	14925200	15445039	ENSG00000189337.11	KAZN	0
1	14927247	14927429	1	14925200	15445039	ENSG00000189337.11	KAZN	0
1	15242499	15367957	1	14925200	15445039	ENSG00000189337.11	KAZN	0
1	15372915	15380598	1	14925200	15445039	ENSG00000189337.11	KAZN	0
1	15470900	15551607	1	15441948	15478960	ENSG00000175147.7	TMEM51-AS1	0
1	15727150	15762297	1	15573768	15727279	ENSG00000142621.15	FHAD1	0
1	15839677	15847165	1	15816827	15853029	ENSG00000132906.13	CASP9	0
1	15847506	15851415	1	15816827	15853029	ENSG00000132906.13	CASP9	0
1	15852201	15852418	1	15816827	15853029	ENSG00000132906.13	CASP9	0
1	15852502	15862364	1	15816827	15853029	ENSG00000132906.13	CASP9	0
1	15942854	15959279	1	15943995	15996039	ENSG00000197312.7	DDI2	0
1	15959906	15961045	1	15943995	15996039	ENSG00000197312.7	DDI2	0
1	15961176	15965963	1	15943995	15996039	ENSG00000197312.7	DDI2	0
1	15966687	15967689	1	15943995	15996039	ENSG00000197312.7	DDI2	0
1	15968046	15968152	1	15943995	15996039	ENSG00000197312.7	DDI2	0
1	15968469	15969096	1	15943995	15996039	ENSG00000197312.7	DDI2	0
1	15969564	15971121	1	15943995	15996039	ENSG00000197312.7	DDI2	0
1	15971328	15972991	1	15943995	15996039	ENSG00000197312.7	DDI2	0
1	15974041	15974379	1	15943995	15996039	ENSG00000197312.7	DDI2	0
1	15974498	15975632	1	15943995	15996039	ENSG00000197312.7	DDI2	0
1	15982751	15994092	1	15943995	15996039	ENSG00000197312.7	DDI2	0
1	16001499	16053064	1	16008868	16009623	ENSG00000271742.1	RP4-680D5.9	0
1	16084714	16092700	1	16083102	16113589	ENSG00000162458.8	FBLIM1	0
1	16093802	16095821	1	16083102	16113589	ENSG00000162458.8	FBLIM1	0
1	16098064	16098233	1	16083102	16113589	ENSG00000162458.8	FBLIM1	0
1	16098450	16098745	1	16083102	16113589	ENSG00000162458.8	FBLIM1	0
1	16098868	16098975	1	16083102	16113589	ENSG00000162458.8	FBLIM1	0
1	16124151	16124758	1	16119291	16120280	ENSG00000224321.1	RP11-169K16.6	3872
1	16149943	16311669	1	16154724	16155667	ENSG00000178715.7	RP11-169K16.8	0
1	16443786	16494520	1	16450332	16482582	ENSG00000142627.9	EPHA2	0
1	16507559	16507662	1	16523849	16539104	ENSG00000142632.12	ARHGEF19	16188
1	16508777	16509283	1	16523849	16539104	ENSG00000142632.12	ARHGEF19	14567
1	16573202	16732670	1	16572834	16678949	ENSG00000037637.6	FBXO42	0
1	16766291	16780004	1	16767167	16787073	ENSG00000157191.15	NECAP2	0
1	16780309	16780428	1	16767167	16787073	ENSG00000157191.15	NECAP2	0
1	16781055	16782586	1	16767167	16787073	ENSG00000157191.15	NECAP2	0
1	16782706	16783459	1	16767167	16787073	ENSG00000157191.15	NECAP2	0
1	16819467	16819690	1	16793431	16825752	ENSG00000080947.10	CROCCP3	0
1	16820161	16820505	1	16793431	16825752	ENSG00000080947.10	CROCCP3	0
1	16820637	16820846	1	16793431	16825752	ENSG00000080947.10	CROCCP3	0
1	16821243	16821358	1	16793431	16825752	ENSG00000080947.10	CROCCP3	0
1	16823997	16825622	1	16793431	16825752	ENSG00000080947.10	CROCCP3	0
1	16922636	16952820	1	16888314	16940057	ENSG00000219481.6	NBPF1	0
1	16957131	16957920	1	16944251	16971178	ENSG00000215908.5	CROCCP2	0
1	16958499	16972573	1	16944251	16971178	ENSG00000215908.5	CROCCP2	0
1	17240981	17241124	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17241488	17241795	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17247910	17250255	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17251177	17251378	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17251597	17252358	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17253290	17254916	1	17066768	17299974	ENSG00000058453.12	CROCC	0
1	17302313	17307306	1	17300497	17307330	ENSG00000117122.9	MFAP2	0
1	17334423	17334554	1	17311953	17338423	ENSG00000159363.13	ATP13A2	0
1	17334937	17335085	1	17311953	17338423	ENSG00000159363.13	ATP13A2	0
1	17335494	17335872	1	17311953	17338423	ENSG00000159363.13	ATP13A2	0
1	17336177	17336705	1	17311953	17338423	ENSG00000159363.13	ATP13A2	0
1	17336739	17338200	1	17311953	17338423	ENSG00000159363.13	ATP13A2	0
1	17356136	17357193	1	17344717	17380665	ENSG00000117118.5	SDHB	0
1	17357622	17358603	1	17344717	17380665	ENSG00000117118.5	SDHB	0
1	17358943	17359644	1	17344717	17380665	ENSG00000117118.5	SDHB	0
1	17360130	17360353	1	17344717	17380665	ENSG00000117118.5	SDHB	0
1	17361160	17361753	1	17344717	17380665	ENSG00000117118.5	SDHB	0
1	17361773	17361914	1	17344717	17380665	ENSG00000117118.5	SDHB	0
1	17362439	17363707	1	17344717	17380665	ENSG00000117118.5	SDHB	0
1	17364207	17367603	1	17344717	17380665	ENSG00000117118.5	SDHB	0
1	17367952	17381473	1	17344717	17380665	ENSG00000117118.5	SDHB	0
1	17728973	17775752	1	17732756	17766220	ENSG00000179051.9	RCC2	0
1	17859551	17922509	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17943290	17954559	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17960930	17961961	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17963559	17963822	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17985941	17986040	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17986717	17986932	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17987476	17987610	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17988500	17988685	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	17991413	18012135	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	18012690	18012916	1	17866330	18024869	ENSG00000074964.12	ARHGEF10L	0
1	19210723	19212261	1	19175267	19247615	ENSG00000255275.3	RP13-279N23.2	0
1	19217028	19292014	1	19175267	19247615	ENSG00000255275.3	RP13-279N23.2	0
